n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,313,10100313,MLE,1.0983342999825254,True,0.037768961779761884,-2.9125349479837275,0.4516402855336682,0.0873404562721778,0.9738129257934559,-0.16223103822023813,-2.9125349479837275,-0.048359714466331805,-0.9126595437278222,-0.026187074206544092,0.16223103822023813,2.9125349479837275,0.048359714466331805,0.9126595437278222,0.026187074206544092
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,314,10100314,MM,0.0008495000656694174,True,0.37823153448634117,-0.41125526433170184,0.9640903026116452,0.27996553484994147,0.4857807643821646,0.17823153448634116,-0.41125526433170184,0.4640903026116452,-0.7200344651500585,-0.5142192356178354,0.17823153448634116,0.41125526433170184,0.4640903026116452,0.7200344651500585,0.5142192356178354
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,314,10100314,MLE,1.456861300044693,True,0.16860453499145783,-0.7499503568320834,0.6859987738231978,0.156757983833343,0.6462787374999427,-0.03139546500854218,-0.7499503568320834,0.18599877382319785,-0.843242016166657,-0.3537212625000573,0.03139546500854218,0.7499503568320834,0.18599877382319785,0.843242016166657,0.3537212625000573
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,315,10100315,MM,0.0009379000402987003,True,0.31345323374943923,-0.677906327965494,0.9136422303302913,0.8575313093355282,0.8885485249179913,0.11345323374943922,-0.677906327965494,0.41364223033029135,-0.14246869066447176,-0.1114514750820087,0.11345323374943922,0.677906327965494,0.41364223033029135,0.14246869066447176,0.1114514750820087
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,315,10100315,MLE,2.712290699942969,True,0.10997827547758358,-1.3744622439750775,0.6358577097298647,0.5489032864225342,1.087595413143752,-0.09002172452241643,-1.3744622439750775,0.13585770972986466,-0.45109671357746584,0.08759541314375197,0.09002172452241643,1.3744622439750775,0.13585770972986466,0.45109671357746584,0.08759541314375197
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,316,10100316,MM,0.0009975999128073454,True,0.042443002822312496,-2.0962734867443724,0.6837792860050882,0.1090732286956852,0.7381421444366959,-0.1575569971776875,-2.0962734867443724,0.1837792860050882,-0.8909267713043147,-0.2618578555633041,0.1575569971776875,2.0962734867443724,0.1837792860050882,0.8909267713043147,0.2618578555633041
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,316,10100316,MLE,0.660635199979879,True,0.6523344686233048,0.47410317756672093,0.7378115768300537,1.4738805632334653,0.13896732591124952,0.4523344686233048,0.47410317756672093,0.23781157683005372,0.4738805632334653,-0.8610326740887505,0.4523344686233048,0.47410317756672093,0.23781157683005372,0.4738805632334653,0.8610326740887505
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,317,10100317,MM,0.0015263999812304974,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,317,10100317,MLE,1.563649700023234,True,0.9280129260415038,0.2139296091842206,1.9250640915301584,0.8768552625918924,0.00828281575881962,0.7280129260415038,0.2139296091842206,1.4250640915301584,-0.12314473740810761,-0.9917171842411804,0.7280129260415038,0.2139296091842206,1.4250640915301584,0.12314473740810761,0.9917171842411804
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,318,10100318,MM,0.0013843999477103353,True,0.3900286959734965,-0.4797834155594285,1.0746501248851803,0.6176032396614174,0.4649785972036792,0.19002869597349648,-0.4797834155594285,0.5746501248851803,-0.3823967603385826,-0.5350214027963208,0.19002869597349648,0.4797834155594285,0.5746501248851803,0.3823967603385826,0.5350214027963208
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,318,10100318,MLE,2.441780799999833,True,0.08016241730977011,-1.5051431630488223,0.6403656075376272,0.15996959181199286,0.8122123138570896,-0.1198375826902299,-1.5051431630488223,0.14036560753762717,-0.8400304081880071,-0.18778768614291041,0.1198375826902299,1.5051431630488223,0.14036560753762717,0.8400304081880071,0.18778768614291041
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,319,10100319,MM,0.0015953000402078032,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,319,10100319,MLE,0.9222932000411674,True,0.8865915294665595,0.15445651976172564,0.7821193372650405,0.636043127898435,0.0003705174824775192,0.6865915294665594,0.15445651976172564,0.28211933726504046,-0.363956872101565,-0.9996294825175225,0.6865915294665594,0.15445651976172564,0.28211933726504046,0.363956872101565,0.9996294825175225
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,320,10100320,MM,0.0008910999167710543,True,0.18929922740647542,-0.7240483665184321,0.702289454992205,0.514042743133125,0.5663788595503607,-0.010700772593524588,-0.7240483665184321,0.20228945499220496,-0.48595725686687496,-0.4336211404496393,0.010700772593524588,0.7240483665184321,0.20228945499220496,0.48595725686687496,0.4336211404496393
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,320,10100320,MLE,2.032499899971299,True,0.8683242984401366,0.3216277912350278,1.162003159003776,0.9009917729412258,0.04241860643965103,0.6683242984401365,0.3216277912350278,0.662003159003776,-0.09900822705877421,-0.957581393560349,0.6683242984401365,0.3216277912350278,0.662003159003776,0.09900822705877421,0.957581393560349
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,321,10100321,MM,0.0015828999457880855,True,0.5589000551951471,-0.305916093751258,1.209905595563578,0.5990813751360825,0.28977967698937235,0.35890005519514706,-0.305916093751258,0.709905595563578,-0.4009186248639175,-0.7102203230106277,0.35890005519514706,0.305916093751258,0.709905595563578,0.4009186248639175,0.7102203230106277
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,321,10100321,MLE,0.5721657000249252,True,0.498526060545967,-0.41234871452804167,1.1332181101635568,0.5345085592667954,0.3299284713766344,0.298526060545967,-0.41234871452804167,0.6332181101635568,-0.4654914407332046,-0.6700715286233656,0.298526060545967,0.41234871452804167,0.6332181101635568,0.4654914407332046,0.6700715286233656
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,322,10100322,MM,0.0015243999660015106,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,322,10100322,MLE,0.4028349000727758,True,0.9000061053833893,0.1095227863267653,2.151931713230656,0.8653477720636467,0.016863221290117848,0.7000061053833893,0.1095227863267653,1.6519317132306561,-0.13465222793635334,-0.9831367787098821,0.7000061053833893,0.1095227863267653,1.6519317132306561,0.13465222793635334,0.9831367787098821
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,323,10100323,MM,0.0015329000307247043,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,323,10100323,MLE,2.3599483999423683,True,0.10286373500318739,-1.2558483664551872,0.2422466282479815,0.034010251237341256,0.5737882818884359,-0.09713626499681262,-1.2558483664551872,-0.2577533717520185,-0.9659897487626588,-0.4262117181115641,0.09713626499681262,1.2558483664551872,0.2577533717520185,0.9659897487626588,0.4262117181115641
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,324,10100324,MM,0.001561500015668571,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,324,10100324,MLE,0.46351699996739626,True,0.3789600430177945,0.4897841631684171,0.5018896025679425,2.3382299684957935,0.4354049652061849,0.1789600430177945,0.4897841631684171,0.001889602567942461,1.3382299684957935,-0.5645950347938151,0.1789600430177945,0.4897841631684171,0.001889602567942461,1.3382299684957935,0.5645950347938151
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,325,10100325,MM,0.0015665999380871654,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,325,10100325,MLE,0.5109468000009656,True,0.43690404270419186,-0.4111716374625651,0.9603227121127258,0.9163483834428389,0.30200880949286385,0.23690404270419185,-0.4111716374625651,0.4603227121127258,-0.08365161655716113,-0.6979911905071361,0.23690404270419185,0.4111716374625651,0.4603227121127258,0.08365161655716113,0.6979911905071361
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,326,10100326,MM,0.0011426000855863094,True,0.046661235080946606,-1.1092134087006984,0.3924459708557789,0.4720150563174231,0.9100649937033324,-0.1533387649190534,-1.1092134087006984,-0.10755402914422107,-0.527984943682577,-0.08993500629666762,0.1533387649190534,1.1092134087006984,0.10755402914422107,0.527984943682577,0.08993500629666762
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,326,10100326,MLE,1.720881100045517,True,0.13238868151964922,0.18979991056770507,0.3426065604386324,0.05940862263347868,1.1288332352534531,-0.06761131848035079,0.18979991056770507,-0.1573934395613676,-0.9405913773665213,0.12883323525345314,0.06761131848035079,0.18979991056770507,0.1573934395613676,0.9405913773665213,0.12883323525345314
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,327,10100327,MM,0.0016110999276861548,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,327,10100327,MLE,0.6107093000318855,True,0.40075376361922044,0.5417985480072263,0.8748684954977013,0.32379009608864057,1.7197442771393285,0.20075376361922043,0.5417985480072263,0.3748684954977013,-0.6762099039113594,0.7197442771393285,0.20075376361922043,0.5417985480072263,0.3748684954977013,0.6762099039113594,0.7197442771393285
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,328,10100328,MM,0.0009041000157594681,True,0.04172638835391046,-2.400679472190302,0.24964236129389078,0.5829043228137745,0.6863247802416443,-0.15827361164608955,-2.400679472190302,-0.2503576387061092,-0.41709567718622553,-0.31367521975835566,0.15827361164608955,2.400679472190302,0.2503576387061092,0.41709567718622553,0.31367521975835566
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,328,10100328,MLE,0.5901759999105707,True,0.029533220757988525,-2.848735669220347,0.22997834380445567,0.2586145442700803,0.7043763490711328,-0.17046677924201148,-2.848735669220347,-0.2700216561955443,-0.7413854557299198,-0.2956236509288672,0.17046677924201148,2.848735669220347,0.2700216561955443,0.7413854557299198,0.2956236509288672
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,329,10100329,MM,0.0009389999322593212,True,0.4013070942011024,-0.7059745454590551,0.9326942627624852,0.12740249812506707,0.35606434596459957,0.20130709420110238,-0.7059745454590551,0.43269426276248524,-0.8725975018749329,-0.6439356540354004,0.20130709420110238,0.7059745454590551,0.43269426276248524,0.8725975018749329,0.6439356540354004
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,329,10100329,MLE,0.28596690006088465,True,0.5090498261417835,-0.5309510332129854,1.1108365067642978,0.2266278229210189,0.24532823636710305,0.3090498261417835,-0.5309510332129854,0.6108365067642978,-0.7733721770789811,-0.754671763632897,0.3090498261417835,0.5309510332129854,0.6108365067642978,0.7733721770789811,0.754671763632897
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,330,10100330,MM,0.001455900026485324,True,0.5602033590409492,-0.21809538395242445,1.1431301593233458,0.3111744157995733,0.2050269061595779,0.3602033590409492,-0.21809538395242445,0.6431301593233458,-0.6888255842004267,-0.7949730938404221,0.3602033590409492,0.21809538395242445,0.6431301593233458,0.6888255842004267,0.7949730938404221
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,330,10100330,MLE,0.8194235999835655,True,0.5709203344520726,-0.18679226688801526,1.1354780479529956,0.34223430427597934,0.2267986139246751,0.37092033445207256,-0.18679226688801526,0.6354780479529956,-0.6577656957240207,-0.7732013860753248,0.37092033445207256,0.18679226688801526,0.6354780479529956,0.6577656957240207,0.7732013860753248
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,331,10100331,MM,0.0008570000063627958,True,0.7946157586189044,0.06044259483543313,1.8255562827887215,0.39651237077660384,0.44568707049889483,0.5946157586189045,0.06044259483543313,1.3255562827887215,-0.6034876292233962,-0.5543129295011051,0.5946157586189045,0.06044259483543313,1.3255562827887215,0.6034876292233962,0.5543129295011051
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,331,10100331,MLE,1.0133877999614924,True,0.9429719629942792,0.28403490417404,2.7202791396038863,0.6311475493142851,0.013286589225018037,0.7429719629942793,0.28403490417404,2.2202791396038863,-0.3688524506857149,-0.986713410774982,0.7429719629942793,0.28403490417404,2.2202791396038863,0.3688524506857149,0.986713410774982
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,332,10100332,MM,0.0014890999300405383,True,0.6187743802924873,-0.3859923934798629,1.1316281328275268,0.19627656056034798,0.14181003392385147,0.4187743802924873,-0.3859923934798629,0.6316281328275268,-0.803723439439652,-0.8581899660761485,0.4187743802924873,0.3859923934798629,0.6316281328275268,0.803723439439652,0.8581899660761485
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,332,10100332,MLE,0.21898959996178746,True,0.7345511834139199,-0.2249038648120865,1.347780852052051,0.30176309422604514,0.05608594131352813,0.5345511834139198,-0.2249038648120865,0.8477808520520509,-0.6982369057739548,-0.9439140586864718,0.5345511834139198,0.2249038648120865,0.8477808520520509,0.6982369057739548,0.9439140586864718
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,333,10100333,MM,0.0014078000094741583,True,0.8805771647377144,0.21343877790108368,2.0739582552957696,0.5607635572121695,0.4290992861065902,0.6805771647377143,0.21343877790108368,1.5739582552957696,-0.43923644278783047,-0.5709007138934098,0.6805771647377143,0.21343877790108368,1.5739582552957696,0.43923644278783047,0.5709007138934098
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,333,10100333,MLE,1.0015851999633014,True,0.9425023177203704,0.2934747420880585,2.765792603056281,0.6119695220390269,0.018027296462774102,0.7425023177203705,0.2934747420880585,2.265792603056281,-0.3880304779609731,-0.9819727035372259,0.7425023177203705,0.2934747420880585,2.265792603056281,0.3880304779609731,0.9819727035372259
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,334,10100334,MM,0.0015245999675244093,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,334,10100334,MLE,0.4174924000399187,True,0.19185775352330478,-1.165719042854594,0.8402804558827383,0.09562834526746024,0.628092334069258,-0.00814224647669523,-1.165719042854594,0.34028045588273825,-0.9043716547325398,-0.371907665930742,0.00814224647669523,1.165719042854594,0.34028045588273825,0.9043716547325398,0.371907665930742
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,335,10100335,MM,0.0007735000690445304,True,0.5792678883865136,-0.022092645607906136,1.26673919444301,0.12213528890282531,0.260788757293174,0.37926788838651354,-0.022092645607906136,0.76673919444301,-0.8778647110971747,-0.739211242706826,0.37926788838651354,0.022092645607906136,0.76673919444301,0.8778647110971747,0.739211242706826
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,335,10100335,MLE,0.2775656000012532,True,0.4835618884583194,-0.10379421400684093,1.104394136220859,0.08868770016372575,0.3444450051289286,0.28356188845831937,-0.10379421400684093,0.6043941362208589,-0.9113122998362743,-0.6555549948710714,0.28356188845831937,0.10379421400684093,0.6043941362208589,0.9113122998362743,0.6555549948710714
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,336,10100336,MM,0.001525099971331656,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,336,10100336,MLE,0.7364126999164,True,0.9800005966812536,0.20463945777987422,3.9761473367205404,0.957800938924341,1e-06,0.7800005966812535,0.20463945777987422,3.4761473367205404,-0.04219906107565896,-0.999999,0.7800005966812535,0.20463945777987422,3.4761473367205404,0.04219906107565896,0.999999
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,337,10100337,MM,0.001560600008815527,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,337,10100337,MLE,0.8951719000469893,True,0.27555319219800567,-0.6569103925620039,0.7154227264742653,0.1803506583408815,0.9600110057229249,0.07555319219800566,-0.6569103925620039,0.2154227264742653,-0.8196493416591185,-0.03998899427707514,0.07555319219800566,0.6569103925620039,0.2154227264742653,0.8196493416591185,0.03998899427707514
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,338,10100338,MM,0.0016601000679656863,True,0.1022820317051459,-1.124406596164713,0.7979984973362713,0.8986130075177021,0.7694477087221043,-0.09771796829485412,-1.124406596164713,0.29799849733627126,-0.10138699248229788,-0.23055229127789567,0.09771796829485412,1.124406596164713,0.29799849733627126,0.10138699248229788,0.23055229127789567
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,338,10100338,MLE,2.084118800004944,True,0.8652230469572756,0.5251807591542103,1.0904869019211187,1.2528810804060575,0.005244858612750759,0.6652230469572755,0.5251807591542103,0.5904869019211187,0.2528810804060575,-0.9947551413872492,0.6652230469572755,0.5251807591542103,0.5904869019211187,0.2528810804060575,0.9947551413872492
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,339,10100339,MM,0.0015511999372392893,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,339,10100339,MLE,0.9212553999386728,True,0.019999531796584154,-3.8989633068012353,0.3564387383580374,1e-06,1.1982888852637072,-0.18000046820341586,-3.8989633068012353,-0.1435612616419626,-0.999999,0.19828888526370725,0.18000046820341586,3.8989633068012353,0.1435612616419626,0.999999,0.19828888526370725
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,340,10100340,MM,0.0009461999870836735,True,0.3294657604436046,-0.6723826915936466,0.9671844100903577,0.22322720776528807,0.4917935962975751,0.12946576044360458,-0.6723826915936466,0.4671844100903577,-0.776772792234712,-0.508206403702425,0.12946576044360458,0.6723826915936466,0.4671844100903577,0.776772792234712,0.508206403702425
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,340,10100340,MLE,0.5826442999532446,True,0.26656581423911413,-0.794997702898684,0.8711380114690138,0.16450859661463868,0.5598215421299297,0.06656581423911412,-0.794997702898684,0.3711380114690138,-0.8354914033853613,-0.44017845787007026,0.06656581423911412,0.794997702898684,0.3711380114690138,0.8354914033853613,0.44017845787007026
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,341,10100341,MM,0.001497299992479384,True,0.7938299942902105,-0.2000246692971932,1.4619015513941713,0.20463863330433757,0.13621310436619027,0.5938299942902105,-0.2000246692971932,0.9619015513941713,-0.7953613666956625,-0.8637868956338097,0.5938299942902105,0.2000246692971932,0.9619015513941713,0.7953613666956625,0.8637868956338097
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,341,10100341,MLE,0.5226684999652207,True,0.8823010479051072,-0.07453837319381154,1.77044867588994,0.32490353311090064,0.020553211511167627,0.6823010479051073,-0.07453837319381154,1.27044867588994,-0.6750964668890993,-0.9794467884888324,0.6823010479051073,0.07453837319381154,1.27044867588994,0.6750964668890993,0.9794467884888324
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,342,10100342,MM,0.0015439999988302588,False,,,,,,,,,,,,,,,
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,342,10100342,MLE,1.3007829999551177,True,0.13680783318845485,-0.934812941177394,0.9930652799891224,0.20010173447949905,0.9543462180570805,-0.06319216681154516,-0.934812941177394,0.4930652799891224,-0.7998982655205009,-0.04565378194291947,0.06319216681154516,0.934812941177394,0.4930652799891224,0.7998982655205009,0.04565378194291947
50,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,343,10100343,MM,0.0009163999930024147,True,0.8810693643612779,0.21851497969569006,2.1438243290499623,0.5013688023085143,0.6543290916969475,0.681069364361278,0.21851497969569006,1.6438243290499623,-0.4986311976914857,-0.34567090830305247,0.681069364361278,0.21851497969569006,1.6438243290499623,0.4986311976914857,0.34567090830305247
